3403	1
3413	1
3416	1
3422	1
3434	1
3438	1
3440	1
3442	0
3443	1
3445	1
3451	1
3452	1
3453	1
3454	0
3463	1
3469	0
3470	1
3471	0
3472	1
3477	0
3485	1
3492	1
3500	1
3503	0
3504	1
3511	1
3516	3
3524	0
3527	1
3528	0
3537	0
3539	1
3540	1
3548	1
3553	0
3555	0
3556	0
3560	1
3565	1
3566	0
3569	0
3575	1
3576	0
3581	0
3583	1
3584	1
3588	0
3589	1
3596	1
3604	1
3605	1
3606	0
3610	0
3621	0
3627	1
3632	1
3635	1
3647	0
3653	0
3658	1
3659	1
3661	1
3665	1
3669	1
3671	1
3676	1
3690	0
3695	1
3696	0
3700	0
3701	0
3705	1
3706	1
3708	0
3711	1
3716	0
3717	1
3723	1
3724	1
3725	0
3728	1
3737	1
3745	1
3761	0
3765	1
3771	0
3775	1
3777	1
3784	0
3789	1
3790	0
3806	1
3819	1
3820	1
3822	1
3828	0
3837	1
3839	0
3840	1
3843	1
3849	1
3858	1
3861	1
3862	1
3871	0
3872	3
3886	1
3887	0
3889	1
3891	0
3905	1
3910	1
3912	1
3915	1
3923	1
3929	0
3931	1
3934	0
3940	1
3945	1
3946	0
3955	0
3957	1
3961	1
3962	0
3967	0
3971	3
3972	1
3977	1
3979	1
3980	1
3982	1
3984	1
3985	0
3990	1
3991	0
3998	1
4000	1
4006	1
4008	1
4013	0
4018	1
4020	1
4032	1
4039	1
4040	1
4042	0
4043	1
4044	1
4045	1
4047	0
4050	0
4054	1
4059	1
4062	1
4066	1
4069	1
4070	1
4072	1
4073	0
4076	1
4077	0
4080	1
4081	1
4086	1
4087	0
4094	0
4097	0
4101	0
4104	1
4106	1
4108	0
4112	1
4116	1
4119	1
4120	1
4121	0
4122	0
4128	0
4134	1
4136	1
4137	1
4141	1
4145	1
4148	0
4149	1
4150	1
4152	3
4154	1
4163	1
4164	1
4167	0
4168	1
4169	1
4171	1
4172	0
4178	1
4182	1
4183	0
4185	1
4187	1
4190	1
4191	0
4192	1
4193	0
4196	0
4200	1
4203	1
4205	1
4206	1
4207	0
4213	1
4214	1
4216	0
4219	0
4223	0
4226	0
4230	1
4234	1
4236	0
4241	1
4244	1
4265	1
4267	1
4268	1
4272	1
4274	1
4278	1
4280	1
4282	1
4285	1
4288	1
4294	1
4298	1
4305	1
4306	1
4307	1
4308	1
4313	1
4315	1
4318	1
4319	0
4320	1
4321	1
4329	1
4330	0
4333	1
4340	0
4343	0
4352	1
4354	1
4355	0
4356	0
4359	1
4360	0
4364	1
4369	1
4370	1
4374	1
4375	1
4376	0
4377	1
4380	1
4381	1
4382	1
4385	1
4386	1
4394	0
4398	0
4400	1
4402	1
4403	1
4410	0
4411	1
4412	1
4415	1
4423	1
4425	1
4429	1
4430	1
4433	1
4435	1
4437	1
4442	0
4453	1
4455	0
4461	1
4462	1
4464	0
4466	0
4470	1
4474	1
4476	1
4481	1
4482	0
4483	1
4491	1
4497	0
4501	0
4502	0
4503	1
4512	1
4514	1
4517	1
4523	1
4524	1
4531	0
4533	1
4553	1
4554	1
4555	1
4558	1
4559	1
4560	1
4578	1
4581	1
4583	1
4590	1
4591	1
4595	1
4597	1
4599	1
4604	1
4606	1
4608	1
4612	2
4622	1
4630	1
4631	1
4632	1
4634	1
4637	1
4640	1
4642	1
4645	1
4651	1
4653	1
4655	1
4656	1
4659	1
4661	1
4664	1
4672	0
4679	1
