5	0
15	1
25	2.8125
35	0.9375
45	0
55	0.5
65	0
75	1
85	1
95	0.375
105	2
115	1.8
125	0
135	0.555555555555556
145	1.25
155	0
165	2.55555555555556
175	2.33333333333333
185	5
195	0
205	0
215	1.27272727272727
225	1.66666666666667
235	2
245	2
255	0
265	1.5
275	2.4
285	1.5
295	1.8
305	0.5
315	2
325	0
335	1
345	1
355	0.5
365	0.5
375	1.5
385	0.5
395	1.8125
405	1.1875
415	0.461538461538462
425	1
435	1
445	0
455	0.555555555555556
465	1.77777777777778
475	0
485	0
495	0.857142857142857
505	0.142857142857143
515	1
525	4
535	0
545	1.2
555	0.444444444444444
565	0.2
575	3
585	1
595	0.777777777777778
605	1
615	0
625	0
635	0.285714285714286
645	0
655	0.75
665	1
675	2
685	0
695	0.428571428571429
705	0.666666666666667
715	2.25
725	3.33333333333333
735	1.66666666666667
745	1.5
755	0
765	0
775	0.166666666666667
785	1
795	0
805	1
815	3
825	2
835	2.25
845	0.666666666666667
855	1.85714285714286
865	2.80952380952381
875	1.5
885	0
895	0
905	1.71428571428571
915	0
925	0
935	0
945	0
955	1
965	0.75
975	3
985	0.666666666666667
995	2.125
1005	0
1015	2.66666666666667
1025	1
1035	1
1045	0.0909090909090909
1055	1
1065	0.5
1075	0.25
1085	2
1095	2
1105	2
1115	1
1125	0
1135	0
1145	0.5
1155	1
1165	0.166666666666667
1175	0.722222222222222
1185	1
1195	0.5
1205	1.2
1215	1.8
1225	0
1235	1.5
1245	0
1255	1
1265	0.666666666666667
1275	2.14285714285714
1285	1.66666666666667
1295	0.833333333333333
1305	1.71428571428571
1315	2
1325	2
1335	1
1345	3.66666666666667
1355	2
1365	0.181818181818182
1375	5
1385	1
1395	0
1405	0
1415	0.4
1425	5
1435	2.33333333333333
1445	0.461538461538462
1455	2
1465	1
1475	2
1485	3
1495	0
1505	0.75
1515	3.125
1525	2.33333333333333
1535	1.33333333333333
1545	4.66666666666667
1555	2
1565	2.14285714285714
1575	0.333333333333333
1585	1
1595	2.55555555555556
1605	1
1615	3.375
1625	1.42857142857143
1635	2
1645	1
1655	1.5
1665	2.75
1675	1
1685	2.75
1695	7
1705	4.42857142857143
1715	5
1725	2.33333333333333
1735	3
1745	1
1755	0.333333333333333
1765	3.66666666666667
1775	9
1785	3
1795	3
1805	2
1815	5
1825	5.5
1835	5.5
1845	2.4
1855	0.615384615384615
1865	3.69230769230769
1875	0
1885	3
1895	1.22222222222222
1905	0.5
1915	3
1925	2.66666666666667
1935	3
1945	2.33333333333333
1955	2
1965	2
1975	0.5
1985	3.42857142857143
1995	0.571428571428572
2005	0
2015	0
2025	5
2035	2.66666666666667
2045	7
2055	3
2065	3.14285714285714
2075	3.5
2085	0
2095	10
2105	0
2115	5
2125	2.6
2135	1
2145	4
2155	2.4
2165	4
2175	2
2185	3.6
2195	3.75
2205	4
2215	4.81818181818182
2225	3
2235	2.5
2245	4
2255	3
2265	5.25
2275	6.25
2285	1.57142857142857
2295	2
2305	5.66666666666667
2315	5.4
2325	3.8
2335	1
2345	6
2355	3.2
2365	3
2375	4.09090909090909
2385	8
2395	4.25
2405	5
2415	1.5
2425	8
2435	6.16666666666667
2445	8.33333333333333
2455	6
2465	2.47368421052632
2475	1.42105263157895
2485	9
2495	3
2505	7.6
2515	3
2525	1
2535	7.44444444444444
2545	3
2555	6.33333333333333
2565	8
2575	8.66666666666667
2585	5
2595	2
2605	6.66666666666667
2615	10.625
2625	6.66666666666667
2635	4
2645	2.66666666666667
2655	0
2665	5.84615384615385
2675	1.5
2685	6
2695	5.8
2705	5.5
2715	9.66666666666667
2725	9
2735	15
2745	5.66666666666667
2755	6
2765	5.625
2775	8.34782608695652
2785	10.9565217391304
2795	7.71428571428571
2805	10.7272727272727
2815	7
2825	15
2835	8.68421052631579
2845	7.63157894736842
2855	17.4
2865	14.3333333333333
2875	14.5
2885	11.3333333333333
2895	6.2
2905	5.625
2915	10.6
2925	6
2935	16.2
2945	9.375
2955	7.35294117647059
2965	12.0588235294118
2975	11
2985	15.9
2995	18.5
3005	23
3015	14
3025	10
3035	10.8
3045	5.5
3055	18.7777777777778
3065	11
3075	17.7777777777778
3085	11.75
3095	18
3105	18
3115	18.8571428571429
3125	13.4
3135	16
3145	16
3155	11
3165	13.6666666666667
3175	11.2
3185	19
3195	17
3205	16.6666666666667
3215	24.125
3225	28.7083333333333
3235	24
3245	21
3255	19
3265	28
3275	27
3285	33
3295	30.75
3305	40
3315	27.6666666666667
3325	35
3335	31
3345	20
3355	34
3365	31
3375	27
3385	16
3395	34
3405	27
3415	16
3425	22
3435	14
3445	36
3455	29
3465	29
3475	17
3485	14
3495	32
3505	37
3515	28
3525	33
3535	31
3545	27
3555	23
3565	39
3575	35
3585	39
3595	29
3605	46
3615	29
3625	40
3635	31
3645	21
3655	31
3665	44
3675	45
3685	36
3695	43
3705	31
3715	40
3725	30
3735	29
3745	47
3755	24
3765	37
3775	49
3785	42
3795	42
3805	45
3815	44
3825	42
3835	37
3845	44
3855	51
3865	43
3875	46
3885	43
3895	46
3905	87
3915	54
3925	57
3935	71
3945	28
3955	33
3965	68
3975	55
3985	59
3995	51
4005	84
4015	70
4025	52
4035	63
4045	74
4055	57
4065	70
4075	61
4085	73
4095	66
