Wall time,Step,Value
1593024375.415748,0,0.49948516488075256
1593024391.117448,40,0.47638025879859924
1593024406.77256,80,0.4490377902984619
1593024422.589262,120,0.42186295986175537
1593024438.270504,160,0.4045484960079193
1593024453.958477,200,0.3808894753456116
1593024469.622471,240,0.37543192505836487
1593024485.355058,280,0.3591928780078888
1593024500.916416,320,0.3274385929107666
1593024516.767253,360,0.34171247482299805
1593024532.582935,400,0.3442278504371643
1593024548.521546,440,0.34121599793434143
1593024564.383412,480,0.34070947766304016
1593024580.085735,520,0.3067372739315033
1593024595.699199,560,0.30865776538848877
1593024611.449307,600,0.3139163553714752
1593024627.07886,640,0.30447015166282654
1593024642.875347,680,0.26912614703178406
1593024658.6281,720,0.29935047030448914
1593024674.576811,760,0.2772928476333618
1593024690.252555,800,0.3168993592262268
1593024705.84615,840,0.29403412342071533
1593024721.454427,880,0.301303893327713
1593024737.029714,920,0.2630622982978821
1593024752.584139,960,0.29455623030662537
1593024768.191208,1000,0.28243792057037354
1593024783.795468,1040,0.28055933117866516
1593024799.350873,1080,0.3023606538772583
1593024814.98611,1120,0.2879595458507538
1593024830.64146,1160,0.32587817311286926
1593024846.26335,1200,0.30667099356651306
1593024861.883576,1240,0.2923837900161743
1593024877.413302,1280,0.2881750166416168
1593024892.986747,1320,0.2934471368789673
1593024908.610518,1360,0.2892291843891144
1593024924.176704,1400,0.27009886503219604
1593024939.828083,1440,0.29666295647621155
1593024955.425095,1480,0.293055921792984
1593024971.049327,1520,0.2857789993286133
1593024986.660682,1560,0.33083802461624146
1593025002.294371,1600,0.29457980394363403
1593025017.907088,1640,0.2890320122241974
1593025033.626562,1680,0.2932577431201935
1593025049.474164,1720,0.30483150482177734
